Nom du club,Adresse email,Niveau,Région,Département ,Contacté,Relance,Réponse,Choix,Infos club,Consignes données ,URL FFHB
Cognac ALJO,,,Nouvelle-Aquitaine,Charente-Maritime,Non,,,,,,https://monclub.ffhandball.fr/clubs/cognac-aljo/
"Coincourt Foyer Rural",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/coincourt-foyer-rural/
"Colmar Alsace Racing 94",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/colmar-alsace-racing-94/
"Colmar Asptt",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/colmar-asptt/
"Colmar Centre Alsace",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/colmar-centre-alsace/
"Colmar Hc",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/colmar-hc/
COM Bagneux,,,Île-de-France,Hauts-de-Seine,Non,,,,,,
"Com Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/com-handball/
"Comite Central Corpo Mulhouse",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/comite-central-corpo-mulhouse/
"Comite De Leure De Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/comite-de-leure-de-handball/
"Comite Haute Marne",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/comite-haute-marne/
"Comminges Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/comminges-handball/
"Communaute Conchoise Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/communaute-conchoise-hb/
"Compiegne Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/compiegne-handball-club/
"Compiegne Handball Olympique Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/compiegne-handball-olympique-club/
"Comtie 75 Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/comtie-75-hb/
"Concarneau Cornouaille Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/concarneau-cornouaille-handball/
"Conde Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/conde-handball/
"Condom Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/condom-handball-club/
"Conflans Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/conflans-handball-club/
"Confolentais Hbcd",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/confolentais-hbcd/
"Contes U C",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/contes-u-c/
"Contrexeville Hbc",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/contrexeville-hbc/
"Corbas Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/corbas-handball-club/
"Cordee Benejacquoise",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cordee-benejacquoise/
"Correze Handball Ouverture",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/correze-handball-ouverture/
"Corse Olympique Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/corse-olympique-club/
"Corsen Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/corsen-handball/
"Corsicasand",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/corsicasand/
"Cos Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cos-handball/
"Cosem",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cosem/
COSF Handball (Saint-Fons),,,Auvergne-Rhône-Alpes,Rhône,Non,,,,,,
"Cosma Hand",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cosma-hand/
"Cosnes Avenir Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cosnes-avenir-handball/
"Cossaye Lucenay Dornes H B",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cossaye-lucenay-dornes-h-b/
"Costa Serena Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/costa-serena-hb/
"Costiere Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/costiere-handball/
"Cote Basque Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cote-basque-handball/
"Cote Des Legendes Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cote-des-legendes-hb/
"Coteaux De Gascogne Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/coteaux-de-gascogne-handball/
"Cotiere Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cotiere-handball/
"Coudon Gapeau Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/coudon-gapeau-hb/
Coulommiers Brie Handball,,,Île-de-France,Seine-et-Marne,Non,,,,,,https://monclub.ffhandball.fr/clubs/coulommiers-brie-handball/
Courbevoie Handball,,,Île-de-France,Hauts-de-Seine,Non,,,,,,https://monclub.ffhandball.fr/clubs/courbevoie-handball/
"Courcelles Chaussy",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/courcelles-chaussy/
"Courcon Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/courcon-hb/
Courçon-Marans Handball,,,Nouvelle-Aquitaine,Charente,Non,,,,,,
"Courlay",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/courlay/
"Courmelles F J E P",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/courmelles-f-j-e-p/
"Coursac Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/coursac-handball-club/
"Courseulles H B C",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/courseulles-h-b-c/
"Courson Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/courson-handball-club/
"Courville Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/courville-handball-club/
"Coutiches Ehp",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/coutiches-ehp/
"Cphb Tsimkoura",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cphb-tsimkoura/
"Crecy En Ponthieu Aae",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/crecy-en-ponthieu-aae/
"Credit Lyonnais Lyon",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/credit-lyonnais-lyon/
"Crehange Faulquemont",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/crehange-faulquemont/
Créon Handball,,,Nouvelle-Aquitaine,Gironde,Non,,,,,,
"Crepieux Rillieux As",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/crepieux-rillieux-as/
"Creuse Handball 23",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/creuse-handball-23/
"Creusot Torcy Montchanin Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/creusot-torcy-montchanin-hb/
"Crozon Morgat Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/crozon-morgat-hb/
"Cruseilles Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cruseilles-handball-club/
"Cs Belimois",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cs-belimois/
"Cs Betton Section Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cs-betton-section-handball/
"Cs Bourgoin Jallieu Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cs-bourgoin-jallieu-hb/
"Cs Bourtzwiller Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cs-bourtzwiller-hb/
"Cs Carentanais",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cs-carentanais/
"Cs Chalindrey",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cs-chalindrey/
"Cs Chenois Geneve Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cs-chenois-geneve-handball/
"Cs Euville",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cs-euville/
"Cs Fontaine Les Dijon Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cs-fontaine-les-dijon-handball/
"Cs Labaroche",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cs-labaroche/
"Cs Le Lion Dangers",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cs-le-lion-dangers/
"Cs Marseille Provence Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cs-marseille-provence-hb/
CS Meaux Handball,,,Île-de-France,Seine-et-Marne,Non,,,,,,https://monclub.ffhandball.fr/clubs/cs-meaux-handball/
"Cs Morestel Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cs-morestel-handball/
"Cs Noyant Bel Air",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cs-noyant-bel-air/
"Cs Pernand Vergelesses",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cs-pernand-vergelesses/
"Cs Puy Guillaume Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cs-puy-guillaume-handball/
CS Quincy-Voisins Handball,,,Île-de-France,Seine-et-Marne,Non,,,,,,https://monclub.ffhandball.fr/clubs/cs-quincy-voisins-handball/
"Cs Rethel Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cs-rethel-hb/
"Cs St Louis",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cs-st-louis/
"Cs Vallee De La Vanne Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cs-vallee-de-la-vanne-handball/
"Cs Villeneuvois",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cs-villeneuvois/
"Csa De La Garnison Du Valdahon",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/csa-de-la-garnison-du-valdahon/
"Csa Kremlin Bicetre",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/csa-kremlin-bicetre/
"Csal Paimpol Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/csal-paimpol-hb/
"Csc Le Mans",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/csc-le-mans/
"Csl Neuf Brisach",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/csl-neuf-brisach/
"Csl2 Club Sportif Loisirs Cadenet Sud Luberon",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/csl2-club-sportif-loisirs-cadenet-sud-luberon/
"Cslgd Gendarmerie",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cslgd-gendarmerie/
"Csm Bonneuil Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/csm-bonneuil-handball/
CSM Finances,csmfinanceshandball@gmail.com,,Île-de-France,Paris,Non,,,,,,
CSM Gennevilliers,,,Île-de-France,Hauts-de-Seine,Non,,,,,,
CSM Puteaux,,,Île-de-France,Hauts-de-Seine,Non,,,,,,
"Csm Sully Sur Loire Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/csm-sully-sur-loire-hb/
"Cuvry Handball Loisir",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cuvry-handball-loisir/
"Cygne Noir",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/cygne-noir/
"Dambach La Ville",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/dambach-la-ville/
"Damvillers Hbc",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/damvillers-hbc/
Décines Handball Club,,,Auvergne-Rhône-Alpes,Rhône,Non,,,,,,https://monclub.ffhandball.fr/clubs/decines-handball-club/
"Demigny Hbc",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/demigny-hbc/
"Deux Vallees Koenigsmacker",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/deux-vallees-koenigsmacker/
Dieppe UC,,,Normandie,Seine-Maritime,Non,,,,,,
"Dieppe Union Club Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/dieppe-union-club-handball/
"Digne Les Bains Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/digne-les-bains-handball/
"Dijon Metropole Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/dijon-metropole-hb/
"Dillon Douboutt Sport Et Culture",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/dillon-douboutt-sport-et-culture/
"Dives Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/dives-hb/
"Dole Hand Ball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/dole-hand-ball/
"Dombasle Sports Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/dombasle-sports-handball/
"Dombes Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/dombes-handball/
"Dompaire Handball Association Sport Co",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/dompaire-handball-association-sport-co/
"Dompierre Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/dompierre-handball-club/
"Doubs Central Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/doubs-central-hb/
"Doubs Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/doubs-handball-club/
"Doujani Hc",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/doujani-hc/
"Doullens Bouquemaison Sporting Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/doullens-bouquemaison-sporting-club/
"Douvres Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/douvres-handball/
"Douvrin Hbc",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/douvrin-hbc/
"Drace Handball As",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/drace-handball-as/
"Draguignan Var Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/draguignan-var-handball/
"Drancy Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/drancy-handball/
Draveil HB,,,Île-de-France,Essonne,Non,,,,,,https://monclub.ffhandball.fr/clubs/draveil-hb/
"Drome Ardeche Beach Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/drome-ardeche-beach-handball/
"Druelle Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/druelle-handball-club/
"Dunkerque Handball Grand Littoral",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/dunkerque-handball-grand-littoral/
"Dynamicsports Section Beach Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/dynamicsports-section-beach-handball/
"Dynamique Prechotine",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/dynamique-prechotine/
"E Handball Val De Reuil Louviers Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/e-handball-val-de-reuil-louviers-hb/
"E Igny Vauhallan",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/e-igny-vauhallan/
"E Le Creusot Montchanin",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/e-le-creusot-montchanin/
"E S Cros De Cagnes",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/e-s-cros-de-cagnes/
"E S Falaisienne Hb Calvados",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/e-s-falaisienne-hb-calvados/
"E S Haylande Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/e-s-haylande-hb/
"E Strasbourg Schiltigheim Alsace Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/e-strasbourg-schiltigheim-alsace-handball/
"E Vrigne Sommer",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/e-vrigne-sommer/
"Echalas Hbc",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/echalas-hbc/
"Eckbolsheim",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/eckbolsheim/
"Eclair Chauve Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/eclair-chauve-handball/
"Ecole De Handball Du Bethunois",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/ecole-de-handball-du-bethunois/
"Ecole Des Sports Patrotte Metz",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/ecole-des-sports-patrotte-metz/
"Educhand",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/educhand/
"Ef Plougourvest Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/ef-plougourvest-hb/
"Eglantine Vierzon Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/eglantine-vierzon-handball/
"Eguilles Club Omnisports",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/eguilles-club-omnisports/
"Eh Grand Madzou Sud",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/eh-grand-madzou-sud/
"Elan Chevilly Larue",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/elan-chevilly-larue/
"Elan Sportif Carpiquet Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/elan-sportif-carpiquet-hb/
"Elan Sportif Cuersois Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/elan-sportif-cuersois-handball/
"Elan Sportif De Carpiquet Hb Feminin",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/elan-sportif-de-carpiquet-hb-feminin/
"Elan Sportif Gaubretierois Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/elan-sportif-gaubretierois-hb/
"Elan Sportif Handball Loisirs Champagne",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/elan-sportif-handball-loisirs-champagne/
"Elan Sportif Redon",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/elan-sportif-redon/
"Elancourt Handball Club",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/elancourt-handball-club/
"Elancourt Maurepas Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/elancourt-maurepas-handball/
"Elite Masculine Gardeenne Valettoise",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/elite-masculine-gardeenne-valettoise/
"Elite Val Doise",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/elite-val-doise/
"Elorn Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/elorn-handball/
"Emblaves",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/emblaves/
"Empr Association",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/empr-association/
"Energie Handball Le May",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/energie-handball-le-may/
"Energie Sports Roquevaire",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/energie-sports-roquevaire/
"Enseignants Hospitaliers Beaunois",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/enseignants-hospitaliers-beaunois/
"Ensemble Deux Sevres Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/ensemble-deux-sevres-handball/
"Ent Chauray La Creche",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/ent-chauray-la-creche/
"Ent Creil Liancourt Association",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/ent-creil-liancourt-association/
"Entente 90 Allennes Houplin",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-90-allennes-houplin/
"Entente Alencon St Germain",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-alencon-st-germain/
"Entente Ardeche Meridionale Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-ardeche-meridionale-handball/
"Entente Argentan Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-argentan-hb/
Entente Barzunaise,,,Nouvelle-Aquitaine,Pyrénées-Atlantiques,Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-barzunaise/
"Entente Boe Bon Encontre Hbc",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-boe-bon-encontre-hbc/
"Entente Bro Leon",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-bro-leon/
"Entente Cantonale Lauriere Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-cantonale-lauriere-handball/
"Entente Cap Hb Hbc Crach",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-cap-hb-hbc-crach/
"Entente Cap Hb Jv Auray",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-cap-hb-jv-auray/
"Entente Connerre Vibraye 72",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-connerre-vibraye-72/
"Entente Core Esp Boucle De La Seine Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-core-esp-boucle-de-la-seine-handball/
"Entente Cuers Pierrefeu Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-cuers-pierrefeu-handball/
"Entente Des Abers",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-des-abers/
"Entente Foyers Trebes Badens Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-foyers-trebes-badens-handball/
Entente Igny Vauhallan HB,,,Île-de-France,Essonne,Non,,,,,,
Entente Lee Ousse,,,Nouvelle-Aquitaine,Pyrénées-Atlantiques,Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-lee-ousse/
"Entente Louey Soues Juillan Barbazan Tarbes Tuhb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-louey-soues-juillan-barbazan-tarbes-tuhb/
"Entente Monts Darree Carhaix",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-monts-darree-carhaix/
Entente Morlanaise Handball,,,Nouvelle-Aquitaine,Pyrénées-Atlantiques,Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-morlanaise-handball/
"Entente Mulhouse",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-mulhouse/
"Entente Plesseenne Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-plesseenne-handball/
"Entente Port Bayeux Bessin",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-port-bayeux-bessin/
"Entente Roissy Ozoir",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-roissy-ozoir/
Entente Royan Saint Georges Handball,,,Nouvelle-Aquitaine,Charente,Non,,,,,,
"Entente Royan St Georges Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-royan-st-georges-hb/
"Entente Saone Mamirolle Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-saone-mamirolle-hb/
"Entente Sarthe Handball Pays Du Mans 72",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-sarthe-handball-pays-du-mans-72/
"Entente Sportive Aumaloise Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-sportive-aumaloise-handball/
"Entente Sportive Craon Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-sportive-craon-handball/
"Entente Sportive De Nanterre",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-sportive-de-nanterre/
"Entente Sportive De Paita",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-sportive-de-paita/
"Entente Sportive De Troarn Hb",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-sportive-de-troarn-hb/
"Entente Sportive Du Perray Handball",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-sportive-du-perray-handball/
"Entente Sportive Du Territoire De Belfort",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-sportive-du-territoire-de-belfort/
"Entente Sportive Et Culturel Bois Rouge",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-sportive-et-culturel-bois-rouge/
"Entente Sportive Et Culturelle Des Cheminots Francomtois",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-sportive-et-culturelle-des-cheminots-francomtois/
"Entente Sportive Gatinaise",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-sportive-gatinaise/
"Entente Sportive La Fleche",,,,, Non,,,,,,https://monclub.ffhandball.fr/clubs/entente-sportive-la-fleche/
